batch_size,epochs,optimizer,activation,mse,mae,r2,rmse
80,120,sgd_0001,tanh,0.09611051945321754,0.24306677647716,0.8020541318809686,0.3100169663957402
80,120,sgd_0001,sigmoid,0.15233508247122873,0.3060714639324118,0.6862559861677855,0.3903012714189242
80,120,adam_001,relu,0.07129003123829324,0.2080627407289781,0.8531735422721785,0.26700193115086873
80,120,adam_001,tanh,0.08343518399857326,0.22510093888506516,0.8281598099539167,0.2888514912521195
80,120,adam_001,sigmoid,0.07505958991436956,0.21509049264841187,0.8454098909173987,0.2739700529517224
80,120,adam_0001,relu,0.0754964137247607,0.2125799396867165,0.8445102238585288,0.2747661073072163
80,120,adam_0001,tanh,0.07349951933871017,0.21081204129534833,0.848622957771919,0.2711079477601315
80,120,adam_0001,sigmoid,0.06804869310132239,0.2035782548234784,0.8598492890586926,0.26086144425982616
80,120,sgd_005,relu,0.08103926595144495,0.22695189628347182,0.8330943590592487,0.2846739643020502
80,120,sgd_005,tanh,0.084752305319682,0.2283797793539114,0.8254471128963187,0.2911224919508659
80,120,sgd_005,sigmoid,0.4847499037235485,0.6429563613818609,0.0016260336634530415,0.6962398320432037
80,120,sgd_01,relu,0.14372019366679412,0.2743090333319741,0.7039989101769809,0.37910446273658416
80,120,sgd_01,tanh,0.11811745286142376,0.2745470955645582,0.756729420674455,0.34368219747526024
80,120,sgd_01,sigmoid,0.09309807688041888,0.24189470757660575,0.8082584533602799,0.3051197746466441
80,120,adam_005,relu,0.4859887654267934,0.5687749442165584,-0.0009254826192948151,0.6971289446198554
80,120,adam_005,tanh,0.1941770984995864,0.36160705041171315,0.6000796317613855,0.4406553057658405
80,120,adam_005,sigmoid,0.48646658490500616,0.5683281051616701,-0.0019095829233728434,0.6974715656605696
80,120,adam_01,relu,0.48554674384890495,0.5701446339294636,-1.5110420078290332e-05,0.6968118425004737
80,120,adam_01,tanh,0.18964181325516946,0.34813590594020344,0.6094203468046595,0.43547883215509964
80,120,adam_01,sigmoid,0.5447563043600512,0.6137689842598609,-0.1219610526853272,0.7380760830429687
80,150,sgd_001,relu,0.07423467017395351,0.2133656439804991,0.8471088667951087,0.27246040111170927
80,150,sgd_001,tanh,0.07543383305922863,0.21653371020283757,0.8446391128109212,0.2746522038128015
80,150,sgd_001,sigmoid,0.08928672898092171,0.23411460454769423,0.8161081723396559,0.29880885023861276
80,150,sgd_0001,relu,0.08166009821304886,0.2247674984463836,0.8318157146228371,0.2857623106937807
80,150,sgd_0001,tanh,0.08970988107614666,0.2359057541298192,0.815236663067703,0.2995160781596652
80,150,sgd_0001,sigmoid,0.11542655431000479,0.2640916090440036,0.762271501320894,0.3397448370615877
80,150,adam_001,relu,0.07296726215957583,0.20917001065715976,0.8497191760629628,0.2701245308363826
80,150,adam_001,tanh,0.08554899780985498,0.21976893888337043,0.8238062728770534,0.2924876028310516
80,150,adam_001,sigmoid,0.07210990007320763,0.20958228397686746,0.8514849690629798,0.2685328659088262
80,150,adam_0001,relu,0.0725681430799955,0.20922235965728758,0.8505411877755189,0.2693847491599988
80,150,adam_0001,tanh,0.07075653016873307,0.20838114445697448,0.8542723224364863,0.26600099655590215
80,150,adam_0001,sigmoid,0.06843737073787844,0.20291075585884183,0.8590487821774038,0.2616053721502646
80,150,sgd_005,relu,0.0697813718844496,0.20568527382741156,0.8562807243703653,0.26416163969140105
80,150,sgd_005,tanh,0.16894377514786005,0.3298561220756188,0.6520493029774168,0.4110277060586793
80,150,sgd_005,sigmoid,0.12205409022655,0.2820297524933014,0.7486216598888209,0.3493624052850421
80,150,sgd_01,relu,0.07711414608089111,0.2140626134967645,0.8411783988154402,0.2776943393029305
80,150,sgd_01,tanh,0.09564702610750707,0.2423273414383315,0.8030087265830472,0.30926853397574583
80,150,sgd_01,sigmoid,0.0999300072912227,0.2539306735992432,0.794187648168621,0.3161170784554715
80,150,adam_005,relu,0.4855480239986808,0.5697971612641497,-1.7746971832988123e-05,0.6968127610762311
80,150,adam_005,tanh,0.2123312275642848,0.37421536253613363,0.5626900217779971,0.4607941270939603
80,150,adam_005,sigmoid,0.48669273819868536,0.5681821164275564,-0.0023753603460732187,0.6976336704880903
80,150,adam_01,relu,0.48578031871273497,0.5690866457642414,-0.0004961730493788785,0.6969794248847917
80,150,adam_01,tanh,0.15252369833212157,0.3095364262220665,0.6858675195302326,0.39054282522166706
80,150,adam_01,sigmoid,0.6809833558260424,0.6371628593010038,-0.4025295286143049,0.8252171567690788
100,20,sgd_001,relu,0.0862607357971641,0.2276182059281678,0.8223404021838899,0.29370178037792705
100,20,sgd_001,tanh,0.09171012735047827,0.2388557292300334,0.8111170257223118,0.30283679986170486
100,20,sgd_001,sigmoid,0.14904750003935746,0.3141670049010418,0.6930269760884715,0.3860667041320158
100,20,sgd_0001,relu,0.23984400260576555,0.3954908978244826,0.5060256714973765,0.48973870850257034
100,20,sgd_0001,tanh,0.15917078646921368,0.31539987127713476,0.6721774090278037,0.39896213663606434
100,20,sgd_0001,sigmoid,0.4544751190931547,0.552140365337175,0.06397892239897829,0.6741476982777251
100,20,adam_001,relu,0.07578706407703101,0.21681462968645393,0.8439116105472434,0.27529450426231
100,20,adam_001,tanh,0.07159955021422161,0.2082605644192751,0.852536067802807,0.26758092273968564
100,20,adam_001,sigmoid,0.08316487006505215,0.22647467594971873,0.8287165390876257,0.2883832000395518
100,20,adam_0001,relu,0.07835645009692052,0.2183652272835349,0.8386197928655432,0.27992222151326346
100,20,adam_0001,tanh,0.08496719654131431,0.2295303542086368,0.8250045304437509,0.2914913318459304
100,20,adam_0001,sigmoid,0.084972325082323,0.2251417783889517,0.8249939678798617,0.29150012878611736
100,20,sgd_005,relu,0.09320407865250976,0.23352233296424496,0.8080401358137922,0.30529343041164475
100,20,sgd_005,tanh,0.1026133666865485,0.25445075020813906,0.7886610949046813,0.3203332119630253
100,20,sgd_005,sigmoid,0.09218229716498527,0.23992444109004268,0.8101445612682239,0.30361537702327474
100,20,sgd_01,relu,0.16047321412492496,0.31507244463173206,0.6694949745301157,0.4005910809353161
100,20,sgd_01,tanh,0.14431206039814112,0.3012392043115295,0.7027799221347377,0.3798842723753395
100,20,sgd_01,sigmoid,0.08686767132822529,0.23334927944494363,0.8210903789682037,0.29473322060505036
100,20,adam_005,relu,0.48593584606802387,0.5713469976117329,-0.0008164917567801133,0.6970909883709757
100,20,adam_005,tanh,0.12835896434329702,0.27762901923422406,0.7356363614269997,0.3582721930924824
100,20,adam_005,sigmoid,0.4923473787020544,0.578765661315791,-0.01402146037454366,0.7016746957829207
100,20,adam_01,relu,0.48561519837836753,0.5705442122651416,-0.0001560969774108134,0.6968609605784841
100,20,adam_01,tanh,0.17227639861056734,0.32002755499917535,0.6451855481231883,0.41506192141723547
100,20,adam_01,sigmoid,0.5613804751248147,0.5881760657686561,-0.15619961400526594,0.7492532783543991
100,50,sgd_001,relu,0.08088526188103659,0.22086815730109188,0.8334115404623279,0.28440334365305303
100,50,sgd_001,tanh,0.08044397796232777,0.2238090711028723,0.8343203934044692,0.2836264761307163
100,50,sgd_001,sigmoid,0.09594254787523104,0.2420079565444921,0.8024000802746827,0.309745940853518
100,50,sgd_0001,relu,0.14777482668913483,0.29980376519696683,0.6956481296580805,0.38441491475895523
100,50,sgd_0001,tanh,0.11320943073296474,0.2612155619476877,0.7668378115820511,0.3364660915054662
100,50,sgd_0001,sigmoid,0.3592402302384618,0.48675983562247327,0.26012137232858945,0.5993665241223118
100,50,adam_001,relu,0.0774610123452478,0.219090123716091,0.8404640051755983,0.2783181854375452
100,50,adam_001,tanh,0.0776300292413944,0.2168149709027143,0.8401159038811212,0.27862165967740987
100,50,adam_001,sigmoid,0.0711963969763899,0.20651957691211667,0.853366388126759,0.26682652974618154
100,50,adam_0001,relu,0.07472428696940511,0.21442481885932255,0.8461004691486002,0.2733574344505836
100,50,adam_0001,tanh,0.07383500453857614,0.21176104625727293,0.8479320041748897,0.2717259732498462
100,50,adam_0001,sigmoid,0.07719060244684245,0.21619885513667458,0.8410209319552302,0.27783196800735954
100,50,sgd_005,relu,0.10764902147213763,0.24954848787748873,0.778289836235474,0.3280991031260793
100,50,sgd_005,tanh,0.0854188865456851,0.2321686388767896,0.8240742454911305,0.2922650963520706
100,50,sgd_005,sigmoid,0.13700274580568092,0.30151197482662867,0.7178339311088948,0.37013881964160544
100,50,sgd_01,relu,0.10360543341182965,0.255957060304537,0.7866178689364419,0.3218779790725511
100,50,sgd_01,tanh,0.16335801165292532,0.3327824864728677,0.6635535463256244,0.404175718781974
100,50,sgd_01,sigmoid,0.0848017813545264,0.22900926201990165,0.8253452137834631,0.2912074541534375
100,50,adam_005,relu,0.48554644979300704,0.570141257985856,-1.4504792824165946e-05,0.6968116314995086
100,50,adam_005,tanh,0.16550117831501754,0.3298338869209099,0.6591395551427122,0.4068183603465035
100,50,adam_005,sigmoid,0.11969947666088529,0.2754240272366465,0.7534711397271566,0.3459761215183575
100,50,adam_01,relu,0.48583508158121996,0.5711436674241813,-0.0006089607400980857,0.6970187096349854
100,50,adam_01,tanh,0.27114241247066706,0.42158793012235013,0.4415645599905468,0.5207133688226826
100,50,adam_01,sigmoid,0.5790616032968342,0.6339310884079005,-0.19261504787499795,0.7609609735701525
100,100,sgd_001,relu,0.07427000893775919,0.21354213432146982,0.8470360843117803,0.2725252445880183
100,100,sgd_001,tanh,0.07572209611535667,0.218847594967301,0.8440454162913671,0.2751764817628074
100,100,sgd_001,sigmoid,0.08476133034422158,0.22699507880329886,0.825428525271078,0.2911379919286069
100,100,sgd_0001,relu,0.0990930795838389,0.24585018557835736,0.7959113552355837,0.31479053286882513
100,100,sgd_0001,tanh,0.09825545347066851,0.24506558369876147,0.7976365007147045,0.3134572594001749
100,100,sgd_0001,sigmoid,0.2562906426174268,0.4072325766146084,0.4721527463142582,0.5062515606073988
100,100,adam_001,relu,0.06870345287497144,0.20343528258026936,0.8585007687037748,0.26211343512870805
100,100,adam_001,tanh,0.07665054049371653,0.21410568637578145,0.842133224686117,0.2768583401194852
100,100,adam_001,sigmoid,0.07388409090933083,0.21466349733451043,0.8478309076005799,0.2718162815383413
100,100,adam_0001,relu,0.07267967740786717,0.2085868140425341,0.8503114755704322,0.2695916864591102
100,100,adam_0001,tanh,0.07178940182014143,0.20954875296641903,0.852145056067969,0.26793544338168745
100,100,adam_0001,sigmoid,0.06846417120466161,0.2053413288922556,0.8589935848723266,0.261656590218289
100,100,sgd_005,relu,0.08312719081528135,0.22729954140753594,0.8287941419540796,0.2883178641972803
100,100,sgd_005,tanh,0.10808820919268085,0.26267180048487154,0.7773853005498411,0.32876771312384195
100,100,sgd_005,sigmoid,0.11012966052425412,0.26538687004622524,0.7731807987081076,0.3318578920626329
100,100,sgd_01,relu,0.08084349759281373,0.22170371342022685,0.8334975567312616,0.28432990977527095
100,100,sgd_01,tanh,0.08814326189734933,0.23488543952364294,0.8184632171964622,0.2968893091664793
100,100,sgd_01,sigmoid,0.09940842739963733,0.24876306003818097,0.795261875891254,0.31529102016967964
100,100,adam_005,relu,0.4869418052595497,0.5729142583507467,-0.0028883301631454916,0.697812156142002
100,100,adam_005,tanh,0.17681013982295532,0.3333646979308168,0.6358480131143385,0.4204879782145446
100,100,adam_005,sigmoid,0.10968698289328928,0.26378944258919973,0.7740925220913202,0.3311902518089705
100,100,adam_01,relu,0.48609215809861905,0.5716165395346339,-0.0011384265540286265,0.6972030967362516
100,100,adam_01,tanh,0.2610243694329666,0.4144118807597486,0.4624033279439156,0.510905440794054
100,100,adam_01,sigmoid,0.5400907050230995,0.6110218821190756,-0.11235194728976206,0.7349086371945152
100,120,sgd_001,relu,0.0770587176110367,0.2181235020886642,0.8412925573554862,0.27759452013870284
100,120,sgd_001,tanh,0.07355467146742156,0.2150571264086071,0.8485093683744368,0.2712096448643034
100,120,sgd_001,sigmoid,0.08705379175884928,0.2308865537421279,0.8207070518316514,0.29504879555566615
100,120,sgd_0001,relu,0.09323904379811788,0.23965782489237095,0.8079681228214509,0.30535068986022923
100,120,sgd_0001,tanh,0.10378712112345964,0.24999866845008736,0.7862436712730668,0.3221600861737215
100,120,sgd_0001,sigmoid,0.15804354615683944,0.3106342833688771,0.6744990337935536,0.3975469106367693
100,120,adam_001,relu,0.07708499554450085,0.2152057238228111,0.8412384362417775,0.2776418476103717
100,120,adam_001,tanh,0.08602347868044866,0.22931704072904663,0.8228290486525891,0.29329759405840455
100,120,adam_001,sigmoid,0.06934072165487272,0.20618560748965095,0.8571882721885092,0.2633262646506662
100,120,adam_0001,relu,0.0748623634887725,0.21023449950924333,0.8458160915731952,0.27360987461853875
100,120,adam_0001,tanh,0.07184581828912093,0.2114180893747263,0.8520288626794419,0.26804070267241303
100,120,adam_0001,sigmoid,0.06737647736460199,0.20284839931621326,0.8612337611053051,0.25956979285849496
100,120,sgd_005,relu,0.07293249482045201,0.21331563169269913,0.8497907816599797,0.2700601688891792
100,120,sgd_005,tanh,0.08396350913822608,0.23005913501174594,0.8270716899540181,0.28976457536804956
100,120,sgd_005,sigmoid,0.10195176519139705,0.25497411097147304,0.7900237062301808,0.3192988650017363
100,120,sgd_01,relu,0.0915632621052886,0.23660777679100609,0.8114195042503749,0.30259422021130644
100,120,sgd_01,tanh,0.12264086395535292,0.2736857421663954,0.7474131612166868,0.3502011764048672
100,120,sgd_01,sigmoid,0.11134354019993985,0.26559860608740377,0.7706807345365407,0.33368179482845606
100,120,adam_005,relu,0.48565093741477483,0.5693590213375758,-0.0002297038482053093,0.6968866029812705
100,120,adam_005,tanh,0.1282409072141897,0.2811592733522818,0.7358795077656288,0.35810739620146037
100,120,adam_005,sigmoid,0.09364537783733974,0.23696592129407426,0.8071312514300811,0.3060153228799822
100,120,adam_01,relu,0.48554028247843445,0.5699202804597165,-1.802807193529432e-06,0.69680720610398
100,120,adam_01,tanh,0.12907201535798413,0.28300760172369477,0.7341677864685208,0.35926593960182773
100,120,adam_01,sigmoid,0.505458881948791,0.5889222411665067,-0.041025454393991856,0.7109563150776501
100,150,sgd_001,relu,0.07168756978535396,0.20510523678657416,0.8523547857691818,0.26774534503022446
100,150,sgd_001,tanh,0.07831283779763167,0.22186179946543969,0.8387096152335057,0.27984430992541487
100,150,sgd_001,sigmoid,0.11057321131092131,0.267266441843474,0.7722672770039152,0.3325255047525247
100,150,sgd_0001,relu,0.09131317415017441,0.23641093880086886,0.8119345766655779,0.3021806978451377
100,150,sgd_0001,tanh,0.09324234845971933,0.2407403223883491,0.8079613166558692,0.30535610106843997
100,150,sgd_0001,sigmoid,0.16210622267490546,0.31719795749112095,0.6661316871718674,0.40262417050508215
100,150,adam_001,relu,0.07756641931565485,0.21691168078566947,0.8402469126618783,0.2785074852057927
100,150,adam_001,tanh,0.07491864072959643,0.2116641305806038,0.8457001849341131,0.2737126974212129
100,150,adam_001,sigmoid,0.07324148319340908,0.20967866414398598,0.8491544000019506,0.2706316374583893
100,150,adam_0001,relu,0.07795302891881706,0.2193303979375398,0.839450665029918,0.2792006964869842
100,150,adam_0001,tanh,0.0732295048700879,0.21309793922548084,0.8491790701381845,0.2706095062448618
100,150,adam_0001,sigmoid,0.06721209511110796,0.2032546067753568,0.8615723170516922,0.25925295583870966
100,150,sgd_005,relu,0.08499628932529002,0.22302293434714318,0.824944611962269,0.29154123091818424
100,150,sgd_005,tanh,0.14056397520900804,0.3067053691241983,0.7104993474460135,0.3749186247827761
100,150,sgd_005,sigmoid,0.08644149172719763,0.23084898738416776,0.821968123585338,0.29400933952376007
100,150,sgd_01,relu,0.07482629277572907,0.21500436434531567,0.8458903815536017,0.27354395035483614
100,150,sgd_01,tanh,0.13577145164764606,0.28920796681561206,0.7203698615399101,0.36847177863120817
100,150,sgd_01,sigmoid,0.3322409837280991,0.5082601497375628,0.3157280771873108,0.5764034903850767
100,150,adam_005,relu,0.4856986417237652,0.5692460180717379,-0.00032795397638918367,0.6969208288778326
100,150,adam_005,tanh,0.14516608194523017,0.29983157295950635,0.7010210091927138,0.3810066691610925
100,150,adam_005,sigmoid,0.09513662591018521,0.24658074547169412,0.8040599289979522,0.30844225701123573
100,150,adam_01,relu,0.4855546507367986,0.5702182441781245,-3.139517014649762e-05,0.696817516094995
100,150,adam_01,tanh,0.21270077959274317,0.3710541042749973,0.5619289053309682,0.46119494749264456
100,150,adam_01,sigmoid,0.5141856321315013,0.5725129917893751,-0.058998764189860164,0.7170673832573207
140,20,sgd_001,relu,0.08940019244982997,0.2323146321650551,0.8158744869430874,0.2989986495786059
140,20,sgd_001,tanh,0.09543239206789449,0.24280370165623363,0.8034507793525121,0.30892133637528907
140,20,sgd_001,sigmoid,0.14597445163960276,0.29947699092985586,0.6993561192116375,0.38206603047065407
140,20,sgd_0001,relu,0.2759413766910623,0.42247807475770766,0.43168078094031814,0.5253012247187915
140,20,sgd_0001,tanh,0.1589096586866867,0.31355119290050376,0.6727152186858552,0.39863474345155453
140,20,sgd_0001,sigmoid,0.4087635054610794,0.5187283009102261,0.15812496484053706,0.6393461546463538
140,20,adam_001,relu,0.07666683486417529,0.21320639212794,0.8420996653699853,0.276887765826111
140,20,adam_001,tanh,0.07331962651754254,0.21093705812032132,0.8489934587416046,0.2707759710859561
140,20,adam_001,sigmoid,0.07257343067175268,0.20926965523083477,0.8505302976362648,0.26939456318150273
140,20,adam_0001,relu,0.07531206760749833,0.21403752004048984,0.8448898966812695,0.2744304422025704
140,20,adam_0001,tanh,0.07645352140781238,0.21616421443253706,0.8425389983123255,0.27650229910040963
140,20,adam_0001,sigmoid,0.09207442991651267,0.23298333340198943,0.8103667208846944,0.30343768704053997
140,20,sgd_005,relu,0.09787910579398794,0.24614642857315142,0.7984116132413971,0.312856366075533
140,20,sgd_005,tanh,0.09189170743700546,0.23858880757095416,0.8107430497198385,0.3031364501952965
140,20,sgd_005,sigmoid,0.08692933300809473,0.2304324254061339,0.8209633827265761,0.29483780796922016
140,20,sgd_01,relu,0.08169086979672208,0.2255723570983937,0.8317523385441492,0.28581614684394946
140,20,sgd_01,tanh,0.090246579688845,0.23969466833822342,0.8141312973552582,0.30041068504439883
140,20,sgd_01,sigmoid,0.08387794097974946,0.22577524301017976,0.8272479231437808,0.28961688655834533
140,20,adam_005,relu,0.48559989531531794,0.5704808770241635,-0.00012457932338638678,0.6968499804945953
140,20,adam_005,tanh,0.16486597923633312,0.3095991177566833,0.6604477889736593,0.40603691856324237
140,20,adam_005,sigmoid,0.4859040344411124,0.5688922866211953,-0.0007509736413742196,0.6970681705838478
140,20,adam_01,relu,0.48554152795128375,0.5698882236734603,-4.367939561822354e-06,0.6968080998031551
140,20,adam_01,tanh,0.1955560072116219,0.3459498739163213,0.5972396795520583,0.4422171493866129
140,20,adam_01,sigmoid,0.49193118984625317,0.5783692418319016,-0.013164292347237705,0.7013780648453822
140,50,sgd_001,relu,0.07858805196839527,0.22304647058099758,0.8381427937423683,0.2803356059589921
140,50,sgd_001,tanh,0.08479074252859065,0.23078837144394682,0.8253679489637047,0.29118849999371654
140,50,sgd_001,sigmoid,0.09667528795131945,0.24249799539562863,0.8008909544132048,0.3109264992748599
140,50,sgd_0001,relu,0.1515471591496703,0.30477132982104865,0.6878787655137346,0.3892905844605933
140,50,sgd_0001,tanh,0.12472787652256974,0.27597560209363153,0.7431148230457632,0.3531683402041719
140,50,sgd_0001,sigmoid,0.38403914962135255,0.5065082386924502,0.20904638435030065,0.6197089233029911
140,50,adam_001,relu,0.07306021124734376,0.21156998372514316,0.849527741369094,0.27029652466752835
140,50,adam_001,tanh,0.07410367080553086,0.21217387709562077,0.8473786685176774,0.27221989421335624
140,50,adam_001,sigmoid,0.06760975121123408,0.2044450202837165,0.8607533184405088,0.26001875165309535
140,50,adam_0001,relu,0.07567269873158676,0.2135591631126086,0.8441471534172174,0.27508671129588713
140,50,adam_0001,tanh,0.0740154938850099,0.21255126462006532,0.8475602746226063,0.2720578870112203
140,50,adam_0001,sigmoid,0.09992800503923575,0.23841397726595306,0.7941917719368621,0.3161139114927335
140,50,sgd_005,relu,0.07520344105497379,0.21496813571790294,0.8451136201338382,0.2742324580624507
140,50,sgd_005,tanh,0.0745313669667383,0.21519589349156407,0.84649780044618,0.27300433506949723
140,50,sgd_005,sigmoid,0.08695246529610513,0.23137635407154256,0.8209157402743466,0.29487703419579003
140,50,sgd_01,relu,0.08105035149064566,0.21688041683044684,0.8330715276699987,0.28469343422468607
140,50,sgd_01,tanh,0.07630543459544872,0.21566456442466397,0.842843992737463,0.276234383441759
140,50,sgd_01,sigmoid,0.12776828689332567,0.28932774278764517,0.7368529000668707,0.35744690080251873
140,50,adam_005,relu,0.48560820265032995,0.5705161391716829,-0.00014168882034959474,0.6968559411028437
140,50,adam_005,tanh,0.1318909327429368,0.2857914898597857,0.7283620427050413,0.36316791260095765
140,50,adam_005,sigmoid,0.10560198044527844,0.2506335973977646,0.7825058504183351,0.3249645833706782
140,50,adam_01,relu,0.4856740551779141,0.5707419112518108,-0.00027731638551764526,0.6969031892436095
140,50,adam_01,tanh,0.22787008680115084,0.38229522587653997,0.5306867301641373,0.47735739944108
140,50,adam_01,sigmoid,0.4869078587275475,0.5680559200058365,-0.002818415071800251,0.6977878321721779
140,100,sgd_001,relu,0.07403331196602471,0.21227097297071817,0.8475235771254461,0.27209063189684557
140,100,sgd_001,tanh,0.08059689265023502,0.22364721728243964,0.8340054556555302,0.2838959186924585
140,100,sgd_001,sigmoid,0.0868945920164998,0.23000163003727922,0.821034934059143,0.2947788866531994
140,100,sgd_0001,relu,0.10416832501284631,0.2599604725163312,0.785458557060343,0.3227511812725808
140,100,sgd_0001,tanh,0.10525795802924645,0.2531316744864681,0.7832143869675211,0.32443482863164746
140,100,sgd_0001,sigmoid,0.29668750278932066,0.44227221874548084,0.38895278442141923,0.5446902815264107
140,100,adam_001,relu,0.0762747910125405,0.21528449120418403,0.842907105190247,0.27617891123787947
140,100,adam_001,tanh,0.08354291644233713,0.22439700607055438,0.8279379279765146,0.28903791523316996
140,100,adam_001,sigmoid,0.07276491391008616,0.21038424019805602,0.8501359254483107,0.26974972457833235
140,100,adam_0001,relu,0.07346457458091561,0.20978270206197525,0.8486949287742318,0.271043492046785
140,100,adam_0001,tanh,0.07010832117812019,0.20771855484031004,0.8556073510275229,0.26477975975916324
140,100,adam_0001,sigmoid,0.06968210501918179,0.2061347928658103,0.856485170938053,0.2639736824366812
140,100,sgd_005,relu,0.07196759651181024,0.20918510045069028,0.8517780525064726,0.26826777016967623
140,100,sgd_005,tanh,0.0695100529654063,0.2070151382278087,0.8568395233371453,0.2636475923755161
140,100,sgd_005,sigmoid,0.08112951896726643,0.22334733442538193,0.8329084771009699,0.28483244015959003
140,100,sgd_01,relu,0.07224736146010194,0.20945611970396882,0.8512018583929258,0.268788692954339
140,100,sgd_01,tanh,0.07562142986862623,0.214500115024865,0.844252744976226,0.27499350877543677
140,100,sgd_01,sigmoid,0.07774086043478683,0.21775776430691737,0.839887639827243,0.27882048065876874
140,100,adam_005,relu,0.48565625506441984,0.5706877331091045,-0.00024065589363497786,0.6968904182613073
140,100,adam_005,tanh,0.13102692816701217,0.2827977231893682,0.7301415163444849,0.3619764193521619
140,100,adam_005,sigmoid,0.48855344625438707,0.5673410961671598,-0.006207609651324608,0.6989659836175056
140,100,adam_01,relu,0.4857537662656849,0.5709524227973823,-0.00044148655707920703,0.6969603763957352
140,100,adam_01,tanh,0.1858098673207795,0.3418336096143167,0.6173124887770813,0.4310566868995069
140,100,adam_01,sigmoid,0.5016833219425969,0.5863690542897051,-0.033249442909365934,0.7082960694106645
140,120,sgd_001,relu,0.07493474932238597,0.21189756560841336,0.8456670082391786,0.27374212193666136
140,120,sgd_001,tanh,0.07635856440934903,0.22004749071181515,0.8427345684289135,0.27633053470318664
140,120,sgd_001,sigmoid,0.08768498189924644,0.2307272072124005,0.8194070746699432,0.29611650055214156
140,120,sgd_0001,relu,0.09298876989881104,0.23642711684231746,0.808483578200817,0.30494060060741507
140,120,sgd_0001,tanh,0.11090774127967166,0.2656293019399468,0.7715782907675194,0.3330281388706841
140,120,sgd_0001,sigmoid,0.24122185995683748,0.393016476044044,0.503187884634359,0.4911434209646277
140,120,adam_001,relu,0.08367637934695865,0.2271638453462953,0.8276630524408574,0.2892686974889586
140,120,adam_001,tanh,0.08318245207476598,0.2228598942256807,0.8286803277946695,0.2884136821906443
140,120,adam_001,sigmoid,0.07162647643692238,0.2110611411299364,0.8524806114952354,0.267631232177641
140,120,adam_0001,relu,0.07739858893885983,0.21819927190187174,0.8405925702425515,0.27820601887604773
140,120,adam_0001,tanh,0.0708642886665377,0.20810789893748555,0.8540503867990921,0.26620347230368296
140,120,adam_0001,sigmoid,0.0684464995954971,0.20367914777428855,0.859029980701181,0.26162281933252135
140,120,sgd_005,relu,0.07854507846402768,0.21656601180649435,0.8382313004706282,0.2802589489454845
140,120,sgd_005,tanh,0.0744245782567532,0.21376695811054272,0.8467177387424618,0.27280868434995464
140,120,sgd_005,sigmoid,0.08044392827912156,0.22235381076419217,0.834320495730265,0.2836263885450745
140,120,sgd_01,relu,0.07095366669233578,0.2069743997364393,0.8538663069396967,0.26637129479794885
140,120,sgd_01,tanh,0.09428787647738962,0.24205504961696125,0.8058079836775656,0.30706331021043465
140,120,sgd_01,sigmoid,0.0939320419205885,0.2427045029689389,0.806540848099207,0.30648334688949824
140,120,adam_005,relu,0.485636415295544,0.5706222183811487,-0.00019979459878660677,0.6968761836191161
140,120,adam_005,tanh,0.117249053710748,0.2683936815769621,0.7585179452265257,0.342416491586997
140,120,adam_005,sigmoid,0.4884872719775423,0.5748275511832086,-0.0060713194226200695,0.6989186447488308
140,120,adam_01,relu,0.48561620213273227,0.5705481320887358,-0.00015816427483295037,0.696861680775125
140,120,adam_01,tanh,0.15071611355639122,0.30589677982838104,0.6895903579839864,0.3882217324627657
140,120,adam_01,sigmoid,0.5974003348199481,0.6443819833079512,-0.23038485863241043,0.7729167709526997
140,150,sgd_001,relu,0.07371437192751566,0.2119648228389848,0.8481804548861717,0.27150390775735744
140,150,sgd_001,tanh,0.07690623815857851,0.21837116642521942,0.8416065987086998,0.2773197399367353
140,150,sgd_001,sigmoid,0.08630860534243712,0.23024800830593523,0.8222418117408309,0.29378326252943193
140,150,sgd_0001,relu,0.09901766607034601,0.24174719896967126,0.7960666742733037,0.31467072642739746
140,150,sgd_0001,tanh,0.09684973645654403,0.2436760475552221,0.8005316663664312,0.3112069029705865
140,150,sgd_0001,sigmoid,0.18297443395229201,0.34425351923595054,0.6231522482832417,0.4277551097909784
140,150,adam_001,relu,0.07823611898217823,0.21655464464336782,0.8388676226255414,0.2797072022350841
140,150,adam_001,tanh,0.07389803695582288,0.21100177408256468,0.8478021848104483,0.27184193377001803
140,150,adam_001,sigmoid,0.06979666469696669,0.20543703148249975,0.8562492278279795,0.2641905840429721
140,150,adam_0001,relu,0.07163912609214829,0.20895080585447998,0.8524545587072643,0.2676548637558232
140,150,adam_0001,tanh,0.07481751328066924,0.2129298623707053,0.8459084634949038,0.2735279021976903
140,150,adam_0001,sigmoid,0.0677202622658653,0.20404229477519004,0.8605257137332387,0.26023117081907254
140,150,sgd_005,relu,0.07091939480251137,0.2069308258610438,0.8539368921266457,0.26630695597845616
140,150,sgd_005,tanh,0.07554895296798392,0.2160951142739536,0.8444020158687136,0.2748616978918378
140,150,sgd_005,sigmoid,0.07916487876651505,0.22095509506104988,0.8369547814211602,0.28136253973568526
140,150,sgd_01,relu,0.0711959457162648,0.20800452714751844,0.8533673175263474,0.26682568413903635
140,150,sgd_01,tanh,0.07301420497800108,0.21406123939647453,0.8496224942741429,0.2702114079346042
140,150,sgd_01,sigmoid,0.07784297728950951,0.21827818797551057,0.8396773235208422,0.27900354350708434
